2008	1	262	1	10	3.72	0	5.6	18	150.5	70.4301075
2009	1	285	1	10	3.72	1	6.9	140	172.5	76.6129032
2010	1	337	1	10	3.72	2	7.1	15	220	90.5913978
2011	1	350	1	10	3.72	3	4.8	0	230.3	94.0860215
2012	1	286	1	10	3.72	4	4.6	28	162.9	76.8817204
2013	1	344	1	10	3.72	5	5.2	63.5	206.6	92.4731183
2014	1	316	1	10	3.72	6	6.4	39	204.8	84.9462366
2015	1	300	1	10	3.72	7	5.9	99	179.3	80.6451613
2017	1	357	1	10	3.72	8	6.6	23	220.6	95.96774194
2010	1	542	1	30	4.2	0	7.1	15	220	129.047619
2011	1	552	1	30	4.2	1	4.8	0	230.3	131.4285714
2012	1	418	1	30	4.2	2	4.6	28	162.9	99.52380952
2013	1	516	1	30	4.2	3	5.2	63.5	206.6	122.8571429
2010	1	389	5	20	5.12	0	7.1	15	220	75.9765625
2011	1	401	5	20	5.12	1	4.8	0	230.3	78.3203125
2012	1	335	5	20	5.12	2	4.6	28	162.9	65.4296875
2013	1	394	5	20	5.12	3	5.2	63.5	206.6	76.953125
2014	1	368	5	20	5.12	4	6.4	39	204.8	71.875
2015	1	338	5	20	5.12	5	5.9	99	179.3	66.015625
2016	1	344	5	20	5.12	6	6.5	61	186.4	67.1875
2017	1	408	5	20	5.12	7	6.6	23	220.6	79.6875
2011	1	584	3	30	4.56	0	4.8	0	230.3	128.0701754
2012	1	445	3	30	4.56	1	4.6	28	162.9	97.5877193
2013	1	541	3	30	4.56	2	5.2	63.5	206.6	118.6403509
2014	1	498	3	30	4.56	3	6.4	39	204.8	109.2105263
2015	1	482	3	30	4.56	4	5.9	99	179.3	105.7017544
2016	1	487	3	30	4.56	5	6.5	61	186.4	106.7982456
2012	1	347	1	30	3.8	0	4.6	28	162.9	91.31578947
2013	1	246	13	30	3.075	1	5.2	63.5	206.6	80
2014	1	228	13	30	3.075	2	6.4	39	204.8	74.14634146
2015	1	216	13	30	3.075	3	5.9	99	179.3	70.24390244
2016	1	216	13	30	3.075	4	6.5	61	186.4	70.24390244
2017	1	248	13	30	3.075	5	6.6	23	220.6	80.6504065
2012	1	334	1	30	3.06	0	4.6	28	162.9	109.1503268
2013	1	402	1	30	3.06	1	5.2	63.5	206.6	131.372549
2014	1	357	1	30	3.06	2	6.4	39	204.8	116.6666667
2015	1	339	1	30	3.06	3	5.9	99	179.3	110.7843137
2016	1	330	1	30	3.06	4	6.5	61	186.4	107.8431373
2017	1	389	1	30	3.06	5	6.6	23	220.6	127.124183
2012	1	331	1	30	3.4	0	4.6	28	162.9	97.35294118
2013	1	406	1	30	3.4	1	5.2	63.5	206.6	119.4117647
2014	1	360	1	30	3.4	2	6.4	39	204.8	105.8823529
2015	1	336	1	30	3.4	3	5.9	99	179.3	98.82352941
2013	1	481	15	30	4.23	0	5.2	63.5	206.6	113.7115839
2014	1	440	15	30	4.23	1	6.4	39	204.8	104.0189125
2015	1	420	15	30	4.23	2	5.9	99	179.3	99.29078014
2017	1	497	15	30	4.23		6.6	23	220.6	117.4940898
2014	1	555	1	30	4.66	0	6.4	39	204.8	119.0987124
2015	1	524	1	30	4.66	1	5.9	99	179.3	112.4463519
2016	1	530	1	30	4.66	2	6.5	61	186.4	113.7339056
2017	1	620	1	30	4.66	3	6.6	23	220.6	133.0472103
2013	1	473	1	30	4.68	0	5.2	63.5	206.6	101.0683761
2014	1	387	1	30	4.68	1	6.4	39	204.8	82.69230769
2012	1	304	1	30	3.68	0	4.6	28	162.9	82.60869565
2013	1	368	1	30	3.68	1	5.2	63.5	206.6	100
2014	1	343	1	30	3.68	2	6.4	39	204.8	93.20652174
2015	1	324	1	30	3.68	3	5.9	99	179.3	88.04347826
2016	1	324	1	30	3.68	4	6.5	61	186.4	88.04347826
