2008	9	362	1	10	3.72	0	23.9	234.5	149.4	97.311828
2009	9	395	1	10	3.72	1	23.1	49	164.3	106.182796
2010	9	401	1	10	3.72	2	24.4	348.5	192.2	107.795699
2011	9	439	1	10	3.72	3	24.6	208.5	198.2	118.010753
2012	9	434	1	10	3.72	4	25.2	204	209	116.666667
2013	9	437	1	10	3.72	5	24.5	242	185.3	117.473118
2014	9	405	1	10	3.72	6	23.1	73.5	158.3	108.870968
2015	9	338	1	10	3.72	7	23.1	320	128.9	90.8602151
2017	9	353	1	10	3.72	8	23.3	212.5	134.5	94.89247312
2010	9	450	1	30	4.2	1	24.4	348.5	192.2	107.1428571
2011	9	505	1	30	4.2	2	24.6	208.5	198.2	120.2380952
2012	9	511	1	30	4.2	3	25.2	204	209	121.6666667
2013	9	499	1	30	4.2	4	24.5	242	185.3	118.8095238
2010	9	475	5	20	5.12	0	24.4	348.5	192.2	92.7734375
2011	9	533	5	20	5.12	1	24.6	208.5	198.2	104.1015625
2012	9	526	5	20	5.12	2	25.2	204	209	102.734375
2013	9	536	5	20	5.12	3	24.5	242	185.3	104.6875
2014	9	493	5	20	5.12	4	23.1	73.5	158.3	96.2890625
2015	9	409	5	20	5.12	5	23.1	320	128.9	79.8828125
2016	9	355	5	20	5.12	6	24.8	210.5	103.1	69.3359375
2017	9	420	5	20	5.12	7	23.3	212.5	134.5	82.03125
2011	9	553	3	30	4.56	0	24.6	208.5	198.2	121.2719298
2012	9	557	3	30	4.56	1	25.2	204	209	122.1491228
2013	9	558	3	30	4.56	2	24.5	242	185.3	122.3684211
2014	9	512	3	30	4.56	3	23.1	73.5	158.3	112.2807018
2015	9	423	3	30	4.56	4	23.1	320	128.9	92.76315789
2016	9	368	3	30	4.56	5	24.8	210.5	103.1	80.70175439
2012	9	444	1	30	3.8	1	25.2	204	209	116.8421053
2013	9	335	13	30	3.075	1	24.5	242	185.3	108.9430894
2014	9	310	13	30	3.075	2	23.1	73.5	158.3	100.8130081
2015	9	252	13	30	3.075	3	23.1	320	128.9	81.95121951
2016	9	222	13	30	3.075	4	24.8	210.5	103.1	72.19512195
2017	9	261	13	30	3.075	5	23.3	212.5	134.5	84.87804878
2011	9	401	1	30	3.06	0	24.6	208.5	198.2	131.0457516
2012	9	400	1	30	3.06	1	25.2	204	209	130.7189542
2013	9	392	1	30	3.06	2	24.5	242	185.3	128.1045752
2014	9	342	1	30	3.06	3	23.1	73.5	158.3	111.7647059
2015	9	272	1	30	3.06	4	23.1	320	128.9	88.88888889
2016	9	224	1	30	3.06	5	24.8	210.5	103.1	73.20261438
2017	9	277	1	30	3.06	6	23.3	212.5	134.5	90.52287582
2012	9	427	1	30	3.4	1	25.2	204	209	125.5882353
2013	9	415	1	30	3.4	2	24.5	242	185.3	122.0588235
2014	9	366	1	30	3.4	3	23.1	73.5	158.3	107.6470588
2015	9	292	1	30	3.4	4	23.1	320	128.9	85.88235294
2013	9	535	15	30	4.23	0	24.5	242	185.3	126.4775414
2014	9	489	15	30	4.23	1	23.1	73.5	158.3	115.6028369
2015	9	403	15	30	4.23	2	23.1	320	128.9	95.27186761
2017	9	416	15	30	4.23		23.3	212.5	134.5	98.34515366
2014	9	538	1	30	4.66	1	23.1	73.5	158.3	115.4506438
2015	9	447	1	30	4.66	2	23.1	320	128.9	95.92274678
2016	9	383	1	30	4.66	3	24.8	210.5	103.1	82.1888412
2017	9	455	1	30	4.66	4	23.3	212.5	134.5	97.63948498
2013	9	447	1	30	4.68	1	24.5	242	185.3	95.51282051
2014	9	521	1	30	4.68	2	23.1	73.5	158.3	111.3247863
2012	9	457	1	30	3.68	0	25.2	204	209	124.1847826
2013	9	450	1	30	3.68	1	24.5	242	185.3	122.2826087
2014	9	404	1	30	3.68	2	23.1	73.5	158.3	109.7826087
2015	9	338	1	30	3.68	3	23.1	320	128.9	91.84782609
2016	9	286	1	30	3.68	4	24.8	210.5	103.1	77.7173913
